h3_index,poi_reach_cbd_weighted
888c100b19fffff,
888c100b29fffff,
888c100b35fffff,
888c100b41fffff,
888c100b4dfffff,
888c100c09fffff,
888c100c33fffff,
888c100c43fffff,
888c100c5bfffff,
888c100c67fffff,
888c100c91fffff,
888c100ca1fffff,
888c100cadfffff,
888c100cb9fffff,
888c100cc5fffff,
888c100d0bfffff,
888c100d23fffff,
888c100d4dfffff,
888c100d51fffff,
888c100d5dfffff,
888c100d69fffff,
888c100d81fffff,
888c100dbbfffff,
888c100dc7fffff,
888c100dd3fffff,
888c100e0dfffff,
888c100e19fffff,
888c100e25fffff,
888c100e31fffff,
888c100e3dfffff,
888c100e5bfffff,
888c100e6bfffff,
888c100e83fffff,
888c100eb9fffff,
888c100ec9fffff,
888c100ed5fffff,
888c100ee1fffff,
888c100eedfffff,
888c100f17fffff,
888c100f27fffff,
888c100f33fffff,
888c100f4bfffff,
888c101007fffff,
888c101031fffff,
888c101035fffff,
888c101093fffff,
888c1010abfffff,
888c1010b7fffff,
888c1010c3fffff,
888c10119dfffff,
888c1011adfffff,
888c1011b9fffff,
888c1011c5fffff,
888c1011d1fffff,
888c1012b7fffff,
888c101507fffff,
888c101513fffff,
888c10153dfffff,
888c10154dfffff,
888c101559fffff,
888c101565fffff,
888c10159bfffff,
888c1015abfffff,
888c1015b7fffff,
888c1015c3fffff,
888c101723fffff,
888c10173bfffff,
888c101821fffff,
888c101831fffff,
888c10183dfffff,
888c101849fffff,
888c101855fffff,
888c10189bfffff,
888c1018a7fffff,
888c1018b3fffff,
888c1018ddfffff,
888c1018edfffff,
888c101905fffff,
888c101911fffff,
888c10193bfffff,
888c10194bfffff,
888c101957fffff,
888c101963fffff,
888c101999fffff,
888c1019a9fffff,
888c1019b5fffff,
888c1019c1fffff,
888c1019cdfffff,
888c101a07fffff,
888c101a13fffff,
888c101a2bfffff,
888c101a65fffff,
888c101a89fffff,
888c101aa7fffff,
888c101ab7fffff,
888c101ac3fffff,
888c101adbfffff,
888c101b05fffff,
888c101b15fffff,
888c101b21fffff,
888c101b2dfffff,
888c101b39fffff,
888c101b63fffff,
888c10201dfffff,
888c102021fffff,
888c10202dfffff,
888c102039fffff,
888c102045fffff,
888c102051fffff,
888c1020e9fffff,
888c102101fffff,
888c10210dfffff,
888c10212bfffff,
888c10213bfffff,
888c102147fffff,
888c102153fffff,
888c102189fffff,
888c1021a5fffff,
888c1021b1fffff,
888c1021bdfffff,
888c1021e7fffff,
888c102203fffff,
888c10221bfffff,
888c102245fffff,
888c102255fffff,
888c102261fffff,
888c10226dfffff,
888c1022cbfffff,
888c102301fffff,
888c102311fffff,
888c10231dfffff,
888c102329fffff,
888c102335fffff,
888c102363fffff,
888c10280dfffff,
888c10281dfffff,
888c102829fffff,
888c102835fffff,
888c102841fffff,
888c10286bfffff,
888c102887fffff,
888c102893fffff,
888c1028d9fffff,
888c1028e5fffff,
888c102927fffff,
888c102937fffff,
888c102943fffff,
888c10295bfffff,
888c102985fffff,
888c102989fffff,
888c102995fffff,
888c1029a1fffff,
888c1029adfffff,
888c1029b9fffff,
888c1029e7fffff,
888c102a0bfffff,
888c102a17fffff,
888c102a45fffff,
888c102a51fffff,
888c102a5dfffff,
888c102a69fffff,
888c102a93fffff,
888c102aa3fffff,
888c102abbfffff,
888c102ac7fffff,
888c102b01fffff,
888c102b0dfffff,
888c102b19fffff,
888c102b25fffff,
888c102b6bfffff,
888c102d4dfffff,
888c102f0bfffff,
888c102f23fffff,
888c102f4dfffff,
888c102f5dfffff,
888c102f69fffff,
888c10300dfffff,
888c103019fffff,
888c103025fffff,
888c103031fffff,
888c10303dfffff,
888c10306bfffff,
888c103083fffff,
888c10309bfffff,
888c1030b9fffff,
888c1030c9fffff,
888c1030d5fffff,
888c1030e1fffff,
888c1030edfffff,
888c103117fffff,
888c103127fffff,
888c103133fffff,
888c10314bfffff,
888c103185fffff,
888c103191fffff,
888c10319dfffff,
888c1031a9fffff,
888c1031d3fffff,
888c1031e3fffff,
888c1032b7fffff,
888c103309fffff,
888c103315fffff,
888c103321fffff,
888c103367fffff,
888c103525fffff,
888c103531fffff,
888c10353dfffff,
888c103549fffff,
888c10373dfffff,
888c103765fffff,
888c103809fffff,
888c103815fffff,
888c103821fffff,
888c10382dfffff,
888c103857fffff,
888c103867fffff,
888c10388bfffff,
888c1038b5fffff,
888c1038c5fffff,
888c1038d1fffff,
888c1038ddfffff,
888c1038e9fffff,
888c103913fffff,
888c103917fffff,
888c103923fffff,
888c10393bfffff,
888c103947fffff,
888c103981fffff,
888c10398dfffff,
888c103999fffff,
888c1039a5fffff,
888c1039d3fffff,
888c1039ebfffff,
888c103a03fffff,
888c103a21fffff,
888c103a31fffff,
888c103a3dfffff,
888c103a49fffff,
888c103a55fffff,
888c103a9bfffff,
888c103aa7fffff,
888c103ab3fffff,
888c103addfffff,
888c103aedfffff,
888c103b05fffff,
888c103b11fffff,
888c103b3bfffff,
888c103b4bfffff,
888c103b57fffff,
888c103b63fffff,
888c104005fffff,
888c104011fffff,
888c10401dfffff,
888c104029fffff,
888c104057fffff,
888c104087fffff,82.0
888c1040a5fffff,83.0
888c1040b5fffff,73.0
888c1040c1fffff,
888c1040cdfffff,
888c1040d9fffff,
888c104103fffff,91.0
888c104113fffff,91.0
888c10412bfffff,
888c104137fffff,
888c104161fffff,
888c104189fffff,
888c104195fffff,
888c1041dbfffff,83.0
888c1041e7fffff,
888c10421dfffff,
888c10422dfffff,
888c104239fffff,
888c104245fffff,
888c104251fffff,
888c10428bfffff,
888c104297fffff,
888c1042a3fffff,
888c1042d9fffff,
888c1042ddfffff,
888c104301fffff,
888c10430dfffff,
888c10433bfffff,
888c104347fffff,
888c104353fffff,
888c10436bfffff,
888c104403fffff,
888c10441bfffff,
888c104445fffff,
888c104455fffff,
888c104461fffff,
888c10446dfffff,
888c1044a3fffff,
888c1044b3fffff,
888c1044cbfffff,
888c1044d7fffff,
888c104501fffff,
888c104511fffff,
888c10451dfffff,
888c104529fffff,114.0
888c104535fffff,100.0
888c104587fffff,
888c104593fffff,
888c1045bdfffff,
888c1045c1fffff,
888c1045cdfffff,
888c1045d9fffff,
888c1045e5fffff,114.0
888c10462bfffff,
888c104637fffff,
888c104643fffff,
888c104689fffff,
888c104695fffff,
888c1046a1fffff,
888c1046adfffff,
888c1046cbfffff,
888c1046dbfffff,
888c1046e7fffff,
888c104729fffff,
888c104739fffff,
888c104745fffff,
888c104751fffff,
888c10475dfffff,
888c104801fffff,
888c10480dfffff,
888c104819fffff,
888c104843fffff,
888c104853fffff,
888c10486bfffff,
888c1048a1fffff,
888c1048b1fffff,
888c1048bdfffff,
888c1048c9fffff,
888c1048d5fffff,
888c104903fffff,
888c10491bfffff,
888c104933fffff,
888c104985fffff,
888c104991fffff,
888c1049cbfffff,
888c1049d7fffff,
888c1049e3fffff,
888c104a0dfffff,
888c104a1dfffff,
888c104a29fffff,
888c104a35fffff,
888c104a41fffff,
888c104a6bfffff,
888c104a87fffff,
888c104a93fffff,
888c104ac9fffff,
888c104ad9fffff,
888c104ae5fffff,
888c104b27fffff,
888c104b37fffff,
888c104b43fffff,
888c104b5bfffff,
888c104c0bfffff,75.0
888c104c17fffff,85.0
888c104c41fffff,99.0
888c104c45fffff,111.0
888c104c51fffff,53.0
888c104c5dfffff,68.0
888c104c69fffff,
888c104ca3fffff,
888c104cbbfffff,110.0
888c104cc7fffff,93.0
888c104cd3fffff,101.0
888c104d01fffff,
888c104d0dfffff,
888c104d19fffff,
888c104d25fffff,
888c104d6bfffff,
888c104d83fffff,
888c104dadfffff,
888c104dbdfffff,
888c104dc9fffff,
888c104dd5fffff,
888c104de1fffff,
888c104e0bfffff,86.0
888c104e1bfffff,62.0
888c104e27fffff,120.0
888c104e33fffff,76.0
888c104e69fffff,
888c104e85fffff,41.0
888c104e91fffff,102.0
888c104e9dfffff,93.0
888c104ec7fffff,54.0
888c104ed7fffff,107.0
888c104ee3fffff,27.0
888c104f25fffff,
888c104f29fffff,
888c104f35fffff,
888c104f41fffff,
888c104f4dfffff,
888c104f59fffff,
888c105015fffff,
888c105033fffff,
888c105091fffff,
888c1050a1fffff,
888c1050adfffff,
888c1050b9fffff,
888c1050c5fffff,
888c105181fffff,
888c1051abfffff,
888c1051bbfffff,
888c1051d3fffff,
888c105283fffff,
888c10529bfffff,
888c105407fffff,
888c105431fffff,
888c105441fffff,
888c10544dfffff,
888c105459fffff,
888c105465fffff,
888c1054abfffff,
888c1054b7fffff,
888c1054c3fffff,
888c1054edfffff,
888c105509fffff,
888c105515fffff,
888c105521fffff,
888c10554bfffff,
888c10555bfffff,
888c105567fffff,
888c1055a9fffff,
888c1055adfffff,
888c1055b9fffff,
888c1055c5fffff,
888c1055d1fffff,
888c1055ddfffff,
888c10560bfffff,
888c105617fffff,
888c105623fffff,
888c10563bfffff,
888c105669fffff,
888c105681fffff,
888c10568dfffff,
888c105699fffff,
888c1056b7fffff,
888c1056c7fffff,
888c1056d3fffff,
888c1056ebfffff,
888c105715fffff,
888c105725fffff,
888c105731fffff,
888c10573dfffff,
888c105749fffff,
888c105857fffff,
888c10588dfffff,
888c105891fffff,
888c10589dfffff,
888c1058a9fffff,
888c1058b5fffff,
888c1058c1fffff,
888c1058ebfffff,
888c105913fffff,
888c10599bfffff,
888c1059abfffff,
888c1059b7fffff,
888c1059c3fffff,
888c105ab5fffff,
888c106001fffff,
888c10603bfffff,
888c106047fffff,
888c106053fffff,108.0
888c10608dfffff,98.0
888c106099fffff,79.0
888c1060a5fffff,106.0
888c1060b1fffff,88.5
888c1060dbfffff,23.0
888c1060ebfffff,90.0
888c106103fffff,
888c106139fffff,
888c106149fffff,110.41176470588235
888c106155fffff,
888c106161fffff,86.41176470588235
888c10616dfffff,68.41176470588235
888c106197fffff,104.0
888c1061a7fffff,
888c1061b3fffff,
888c1061cbfffff,
888c106205fffff,
888c106211fffff,
888c10621dfffff,
888c106229fffff,107.41176470588235
888c106253fffff,
888c106257fffff,
888c106263fffff,112.41176470588235
888c106287fffff,77.0
888c1062b5fffff,40.0
888c1062c1fffff,
888c1062cdfffff,
888c1062d9fffff,
888c1062e5fffff,
888c106303fffff,76.41176470588235
888c106313fffff,107.41176470588235
888c10632bfffff,83.73913043478261
888c106337fffff,
888c106361fffff,46.130434782608695
888c10641dfffff,
888c10642dfffff,
888c106439fffff,
888c106445fffff,
888c106451fffff,
888c10648bfffff,
888c106497fffff,
888c1064a3fffff,
888c1064d9fffff,
888c1064e9fffff,
888c106501fffff,111.0
888c10650dfffff,89.0
888c106537fffff,
888c10653bfffff,
888c106547fffff,98.0
888c106553fffff,
888c10656bfffff,77.0
888c106599fffff,
888c1065a5fffff,
888c1065b1fffff,
888c1065bdfffff,
888c1065c9fffff,
888c106603fffff,
888c10661bfffff,
888c106627fffff,
888c106645fffff,
888c106655fffff,
888c106661fffff,
888c10666dfffff,
888c1066a3fffff,
888c1066b3fffff,
888c1066cbfffff,
888c1066d7fffff,
888c106701fffff,100.0
888c106711fffff,
888c10671dfffff,
888c106729fffff,61.0
888c106735fffff,111.0
888c10681bfffff,104.0
888c10682bfffff,50.0
888c106837fffff,19.0
888c106843fffff,89.0
888c106889fffff,
888c106895fffff,
888c1068a1fffff,
888c1068adfffff,
888c1068dbfffff,
888c1068e7fffff,116.0
888c106997fffff,
888c106a01fffff,111.47058823529412
888c106a0dfffff,96.88235294117646
888c106a19fffff,
888c106a43fffff,91.76
888c106a53fffff,112.41176470588235
888c106a6bfffff,81.82352941176471
888c106aa1fffff,
888c106ab1fffff,
888c106abdfffff,
888c106ac9fffff,
888c106ad5fffff,
888c106b1bfffff,
888c106b33fffff,116.0
888c106b5dfffff,99.16666666666667
888c106b6dfffff,
888c106c1dfffff,
888c106c29fffff,
888c106c35fffff,
888c106c41fffff,
888c106c6bfffff,
888c106c87fffff,
888c106c93fffff,
888c106cc9fffff,
888c106cd9fffff,
888c106ce5fffff,
888c106d27fffff,
888c106d37fffff,
888c106d43fffff,
888c106d5bfffff,
888c106d85fffff,
888c106d95fffff,
888c106da1fffff,
888c106dadfffff,
888c106db9fffff,
888c106de3fffff,
888c106e0bfffff,42.0
888c106e17fffff,97.0
888c106e41fffff,48.0
888c106e51fffff,18.0
888c106e5dfffff,2.0
888c106e69fffff,83.0
888c106ea3fffff,
888c106ebbfffff,
888c106ec7fffff,
888c106ed3fffff,
888c106f01fffff,
888c106f0dfffff,
888c106f19fffff,
888c106f25fffff,
888c106f31fffff,
888c106f6bfffff,
888c10700bfffff,104.0
888c10701bfffff,
888c107027fffff,
888c107033fffff,
888c107069fffff,
888c107085fffff,
888c107091fffff,
888c10709dfffff,
888c1070c7fffff,
888c1070d7fffff,
888c1070e3fffff,
888c107125fffff,114.0
888c107135fffff,91.75
888c107141fffff,
888c10714dfffff,
888c107159fffff,
888c107183fffff,116.30434782608695
888c107193fffff,
888c1071abfffff,84.78260869565217
888c1071b7fffff,78.21739130434783
888c1071e1fffff,78.0
888c1071e5fffff,70.0
888c107209fffff,
888c107215fffff,
888c107243fffff,
888c10725bfffff,
888c107267fffff,
888c1072a1fffff,
888c1072adfffff,
888c1072b9fffff,
888c1072c5fffff,
888c1072d1fffff,
888c10730bfffff,
888c107317fffff,
888c107323fffff,
888c10734dfffff,
888c10735dfffff,
888c107369fffff,
888c107409fffff,
888c107419fffff,
888c107425fffff,
888c107431fffff,
888c10743dfffff,
888c107467fffff,
888c107483fffff,
888c10749bfffff,
888c1074c5fffff,
888c1074d5fffff,
888c1074e1fffff,
888c1074edfffff,
888c107523fffff,
888c107527fffff,
888c107533fffff,
888c10754bfffff,
888c107557fffff,
888c107585fffff,
888c107591fffff,
888c10759dfffff,
888c1075a9fffff,
888c1075b5fffff,
888c1075e3fffff,
888c107607fffff,
888c107613fffff,
888c107631fffff,
888c107641fffff,
888c10764dfffff,
888c107659fffff,
888c107665fffff,
888c1076abfffff,
888c1076b7fffff,
888c1076c3fffff,
888c1076edfffff,
888c107709fffff,
888c107715fffff,
888c107721fffff,
888c10774bfffff,
888c10775bfffff,
888c107767fffff,
888c107807fffff,92.4
888c10780bfffff,81.8
888c107817fffff,66.66666666666667
888c107823fffff,98.2
888c10783bfffff,69.29629629629629
888c107869fffff,96.0
888c107881fffff,42.92
888c10788dfffff,42.04
888c107899fffff,61.12
888c1078c7fffff,63.29032258064516
888c1078d3fffff,67.03225806451613
888c1078ebfffff,43.16
888c107915fffff,74.0
888c107925fffff,19.0
888c107931fffff,63.0
888c10793dfffff,38.0
888c107949fffff,106.33333333333333
888c107983fffff,69.4074074074074
888c10799bfffff,53.56
888c1079a7fffff,
888c1079d1fffff,50.407407407407405
888c1079e1fffff,113.28571428571429
888c1079edfffff,98.0
888c107a05fffff,
888c107a4bfffff,
888c107a57fffff,
888c107a63fffff,
888c107a8dfffff,80.0
888c107a9dfffff,62.391304347826086
888c107aa9fffff,98.0
888c107ab5fffff,74.41935483870968
888c107ac1fffff,88.0
888c107aebfffff,86.5
888c107b07fffff,73.0
888c107b13fffff,116.0
888c107b49fffff,
888c107b4dfffff,109.0
888c107b59fffff,
888c107b65fffff,73.0
888c10c521fffff,
888c10c52dfffff,
888c10c539fffff,
888c10c58bfffff,
888c10c597fffff,
888c10c5a3fffff,
888c10c5cdfffff,
888c10c5e9fffff,
888c10cc1bfffff,
888c10cc51fffff,
888c10cc85fffff,
888c10cccbfffff,
888c10ccd7fffff,
888c10cce3fffff,
888c10cd87fffff,
888c10cd93fffff,
888c10cdd9fffff,
888c10ce1bfffff,
888c10ce37fffff,
888c10ce89fffff,
888c10ce95fffff,
888c10cea1fffff,
888c10ceadfffff,
888c10ced7fffff,
888c10cee7fffff,
888c12949bfffff,
888c1296b3fffff,
888c1296dbfffff,
888c12a35dfffff,
888c12a36dfffff,
888c12b007fffff,
888c12b017fffff,
888c12b023fffff,
888c12b03bfffff,
888c12b065fffff,
888c12b081fffff,
888c12b08dfffff,
888c12b0c3fffff,
888c12b0ebfffff,
888c12b131fffff,
888c12b183fffff,
888c12b19bfffff,
888c12b1a7fffff,
888c12b1b3fffff,
888c12b1e1fffff,
888c12b1edfffff,
888c12b205fffff,
888c12b211fffff,
888c12b24bfffff,
888c12b257fffff,
888c12b263fffff,
888c12b28dfffff,
888c12b29dfffff,
888c12b2a9fffff,
888c12b2b5fffff,
888c12b2c1fffff,
888c12b2ebfffff,
888c12b313fffff,
888c12b359fffff,
888c12b603fffff,82.0
888c12b62dfffff,
888c12b63dfffff,
888c12b649fffff,
888c12b655fffff,83.0
888c12b68bfffff,87.0
888c12b69bfffff,
888c12b6a7fffff,
888c12b6b3fffff,
888c12b6e9fffff,55.0
888c12b71dfffff,
888c12b747fffff,
888c12b757fffff,
888c12ba89fffff,
888c12ba99fffff,
888c12baebfffff,
888c138829fffff,
888c13891bfffff,
888c13892bfffff,
888c138943fffff,
888c138a69fffff,
888c138b01fffff,
888c138b0dfffff,
888c138b19fffff,
888c138b25fffff,
888c138b53fffff,
888c138b6bfffff,
888c139025fffff,
888c13911bfffff,
888c139127fffff,
888c139133fffff,
888c13914bfffff,
888c139225fffff,
888c13924dfffff,
888c139309fffff,
888c139315fffff,
888c13935bfffff,
888c139367fffff,
888c139809fffff,
888c139815fffff,
888c139821fffff,
888c13982dfffff,
888c13984bfffff,
888c13985bfffff,
888c139867fffff,
888c1398a9fffff,
888c1398b9fffff,
888c1398c5fffff,
888c1398d1fffff,
888c1398ddfffff,
888c139907fffff,
888c139917fffff,
888c139923fffff,
888c13993bfffff,
888c139965fffff,
888c139981fffff,
888c13998dfffff,
888c139999fffff,
888c1399c3fffff,
888c1399d3fffff,
888c1399ebfffff,
888c139a21fffff,
888c139a25fffff,
888c139a31fffff,
888c139a3dfffff,
888c139a49fffff,
888c139a55fffff,
888c139a83fffff,
888c139a9bfffff,
888c139aa7fffff,
888c139ab3fffff,
888c139ae1fffff,
888c139aedfffff,
888c139b05fffff,
888c139b11fffff,
888c139b4bfffff,
888c139b57fffff,
888c139b63fffff,
888c13d01bfffff,
888c13d0cbfffff,
888c13d0d7fffff,
888c13d209fffff,
888c13d233fffff,
888c13d243fffff,
888c13d25bfffff,
888c13d267fffff,
888c13d291fffff,
888c13d2a1fffff,
888c13d2adfffff,
888c13d2b9fffff,
888c13d2c5fffff,
888c13d317fffff,
888c13d351fffff,
888c13d40dfffff,
888c13d419fffff,
888c13d431fffff,
888c13d45bfffff,
888c13d46bfffff,
888c13d483fffff,
888c13d4b9fffff,
888c13d4c9fffff,
888c13d4d5fffff,
888c13d4e1fffff,
888c13d4edfffff,
888c13d54bfffff,
888c13d607fffff,
888c13d631fffff,
888c13d635fffff,
888c13d641fffff,
888c13d64dfffff,
888c13d659fffff,
888c13d665fffff,
888c13d693fffff,
888c13d6abfffff,
888c13d6b7fffff,
888c13d6c3fffff,
888c13d709fffff,
888c13d715fffff,
888c13d75bfffff,
888c13d767fffff,
