h3_index,poi_reach_cbd_weighted
888c100ab1fffff,
888c100abdfffff,
888c100aebfffff,
888c100b03fffff,
888c100b3dfffff,
888c100b49fffff,
888c100b55fffff,
888c100b61fffff,
888c100b6dfffff,
888c100c05fffff,
888c100c11fffff,
888c100c1dfffff,
888c100c29fffff,
888c100c4bfffff,
888c100c63fffff,
888c100c87fffff,
888c100ca9fffff,
888c100cc1fffff,
888c100ccdfffff,
888c100cd9fffff,
888c100ce5fffff,
888c100d07fffff,
888c100d13fffff,113.0
888c100d2bfffff,
888c100d37fffff,
888c100d43fffff,
888c100d65fffff,
888c100d89fffff,
888c100d95fffff,
888c100da1fffff,
888c100dc3fffff,
888c100ddbfffff,
888c100de7fffff,
888c100e21fffff,
888c100e2dfffff,
888c100e39fffff,
888c100e45fffff,
888c100e51fffff,
888c100e8bfffff,
888c100e97fffff,
888c100ea3fffff,
888c100ee9fffff,
888c100f01fffff,
888c100f0dfffff,
888c100f47fffff,
888c100f53fffff,
888c100f6bfffff,
888c101003fffff,
888c10101bfffff,
888c101027fffff,
888c101085fffff,
888c1010a7fffff,
888c1010b3fffff,
888c1010cbfffff,
888c1010d7fffff,
888c1010e3fffff,
888c101187fffff,
888c101193fffff,
888c1011c1fffff,
888c1011cdfffff,
888c1011d9fffff,
888c1011e5fffff,
888c101425fffff,
888c1014a5fffff,
888c101503fffff,
888c10151bfffff,
888c101527fffff,
888c101533fffff,
888c10156dfffff,
888c101585fffff,
888c101591fffff,
888c1015b3fffff,
888c1015cbfffff,
888c1015d7fffff,
888c1015e3fffff,
888c10172bfffff,
888c101737fffff,
888c10180bfffff,
888c101817fffff,
888c101851fffff,
888c10185dfffff,
888c101869fffff,
888c1018bbfffff,
888c1018c7fffff,
888c1018d3fffff,
888c10190dfffff,
888c101919fffff,
888c101925fffff,
888c101931fffff,
888c101953fffff,
888c10196bfffff,
888c101983fffff,
888c1019b1fffff,
888c1019bdfffff,
888c1019c9fffff,
888c1019d5fffff,
888c1019e1fffff,
888c1019edfffff,
888c101a1bfffff,
888c101a27fffff,
888c101a33fffff,
888c101a6dfffff,
888c101a85fffff,
888c101a91fffff,
888c101a9dfffff,
888c101acbfffff,
888c101ad7fffff,
888c101ae3fffff,
888c101b29fffff,
888c101b35fffff,
888c101b41fffff,
888c101b4dfffff,
888c101b59fffff,
888c102007fffff,
888c102013fffff,
888c102035fffff,
888c102041fffff,
888c10204dfffff,
888c102059fffff,
888c102065fffff,
888c102109fffff,
888c102115fffff,
888c102121fffff,
888c10215bfffff,
888c102167fffff,
888c1021b9fffff,
888c1021c5fffff,
888c1021d1fffff,
888c1021ddfffff,
888c102217fffff,
888c102223fffff,
888c10223bfffff,
888c10225dfffff,
888c102281fffff,
888c10228dfffff,
888c1022ebfffff,
888c102319fffff,
888c102325fffff,
888c102331fffff,
888c10233dfffff,
888c102349fffff,
888c102355fffff,
888c102803fffff,
888c10283dfffff,
888c102849fffff,
888c102855fffff,
888c102861fffff,
888c10289bfffff,
888c1028a7fffff,
888c1028e1fffff,
888c102905fffff,
888c102911fffff,
888c10291dfffff,
888c10294bfffff,
888c102957fffff,
888c102963fffff,
888c10299dfffff,
888c1029a9fffff,
888c1029b5fffff,
888c1029c1fffff,
888c1029cdfffff,
888c1029d9fffff,
888c102a07fffff,
888c102a13fffff,
888c102a2bfffff,
888c102a37fffff,
888c102a59fffff,
888c102a65fffff,
888c102a89fffff,
888c102ab7fffff,
888c102ac3fffff,
888c102adbfffff,
888c102ae7fffff,
888c102b15fffff,
888c102b21fffff,
888c102b2dfffff,
888c102b39fffff,
888c102d49fffff,
888c102d61fffff,
888c102d6dfffff,
888c102f07fffff,
888c102f2bfffff,
888c102f43fffff,
888c102f65fffff,
888c103021fffff,
888c10302dfffff,
888c103039fffff,
888c103045fffff,
888c10308bfffff,
888c103097fffff,
888c1030a3fffff,
888c1030ddfffff,
888c1030e9fffff,
888c103101fffff,
888c10310dfffff,
888c10313bfffff,
888c103147fffff,
888c103153fffff,
888c10316bfffff,
888c1031a5fffff,
888c1031b1fffff,
888c1031bdfffff,
888c1031c9fffff,
888c103227fffff,
888c1032a7fffff,
888c1032b3fffff,
888c103305fffff,
888c103311fffff,
888c10331dfffff,
888c103329fffff,
888c103335fffff,
888c103341fffff,
888c103363fffff,
888c10350bfffff,
888c10352dfffff,
888c103545fffff,
888c103569fffff,
888c103727fffff,
888c103829fffff,
888c103835fffff,
888c103841fffff,
888c10384dfffff,
888c103887fffff,
888c103893fffff,
888c1038abfffff,
888c1038cdfffff,
888c1038d9fffff,
888c1038e5fffff,
888c103909fffff,
888c10392bfffff,
888c103937fffff,
888c103943fffff,
888c10395bfffff,
888c103967fffff,
888c103989fffff,
888c103995fffff,
888c1039a1fffff,
888c1039adfffff,
888c1039b9fffff,
888c1039c5fffff,
888c1039e7fffff,
888c103a0bfffff,
888c103a17fffff,
888c103a45fffff,
888c103a51fffff,
888c103a5dfffff,
888c103a69fffff,
888c103aa3fffff,
888c103abbfffff,
888c103ac7fffff,
888c103ad3fffff,
888c103b0dfffff,
888c103b19fffff,
888c103b25fffff,
888c103b31fffff,
888c103b6bfffff,
888c10400dfffff,
888c104019fffff,
888c104025fffff,88.0
888c104031fffff,111.0
888c10403dfffff,
888c10406bfffff,
888c104083fffff,103.0
888c10409bfffff,
888c1040c9fffff,
888c1040d5fffff,
888c1040e1fffff,83.0
888c1040edfffff,92.0
888c104133fffff,
888c10414bfffff,
888c104157fffff,78.0
888c104191fffff,114.0
888c10419dfffff,
888c1041a9fffff,
888c1041b5fffff,
888c1041d7fffff,108.0
888c104207fffff,
888c104213fffff,
888c104235fffff,
888c10424dfffff,
888c104259fffff,
888c104265fffff,
888c104293fffff,
888c1042abfffff,
888c1042b7fffff,
888c1042c3fffff,
888c104309fffff,
888c104315fffff,
888c104321fffff,
888c10432dfffff,
888c10435bfffff,
888c104367fffff,
888c10440bfffff,
888c104417fffff,
888c104423fffff,
888c10443bfffff,
888c104481fffff,
888c10448dfffff,
888c104499fffff,
888c1044d3fffff,
888c1044ebfffff,
888c104519fffff,
888c104531fffff,111.0
888c10453dfffff,113.0
888c104549fffff,
888c104555fffff,
888c104583fffff,
888c10459bfffff,
888c1045a7fffff,
888c1045b3fffff,
888c1045d5fffff,
888c1045e1fffff,
888c1045edfffff,
888c104605fffff,
888c104611fffff,
888c104633fffff,
888c10464bfffff,
888c104657fffff,
888c104663fffff,
888c104691fffff,
888c10469dfffff,
888c1046a9fffff,
888c1046b5fffff,
888c1046c1fffff,
888c104707fffff,
888c104713fffff,
888c10474dfffff,
888c104759fffff,
888c104765fffff,
888c104815fffff,
888c104821fffff,
888c10482dfffff,
888c104839fffff,
888c10485bfffff,
888c10488bfffff,
888c104897fffff,
888c1048b9fffff,
888c1048c5fffff,
888c1048d1fffff,
888c1048ddfffff,
888c1048e9fffff,
888c104917fffff,
888c10493bfffff,
888c104947fffff,
888c104953fffff,
888c104981fffff,
888c10498dfffff,
888c104999fffff,
888c1049ebfffff,
888c104a03fffff,
888c104a31fffff,
888c104a3dfffff,
888c104a49fffff,
888c104a55fffff,
888c104a61fffff,
888c104a9bfffff,
888c104aa7fffff,
888c104ab3fffff,
888c104b05fffff,
888c104b11fffff,
888c104b1dfffff,
888c104b57fffff,
888c104c07fffff,108.0
888c104c13fffff,78.0
888c104c2bfffff,
888c104c37fffff,
888c104c59fffff,42.0
888c104c65fffff,
888c104c89fffff,120.0
888c104c95fffff,117.0
888c104cb7fffff,115.0
888c104cc3fffff,97.0
888c104cdbfffff,89.0
888c104ce7fffff,
888c104d15fffff,
888c104d21fffff,
888c104d2dfffff,
888c104d39fffff,
888c104d45fffff,
888c104d8bfffff,
888c104d97fffff,
888c104da3fffff,
888c104dddfffff,
888c104de9fffff,
888c104e01fffff,100.0
888c104e3bfffff,79.0
888c104e47fffff,92.0
888c104e53fffff,92.0
888c104e81fffff,52.0
888c104e99fffff,102.0
888c104ea5fffff,41.0
888c104eb1fffff,70.0
888c104ebdfffff,56.0
888c104eebfffff,55.0
888c104f03fffff,
888c104f1bfffff,
888c104f3dfffff,
888c104f49fffff,
888c104f55fffff,
888c104f61fffff,
888c104f6dfffff,
888c105011fffff,
888c105087fffff,
888c1050b5fffff,
888c1050c1fffff,
888c1050cdfffff,
888c1050d9fffff,
888c1050e5fffff,
888c105195fffff,
888c1051dbfffff,
888c10528bfffff,
888c105297fffff,
888c1052a3fffff,
888c1052bbfffff,
888c105403fffff,
888c10541bfffff,
888c105427fffff,
888c105461fffff,
888c10546dfffff,
888c105485fffff,
888c1054a7fffff,
888c1054cbfffff,
888c1054d7fffff,
888c1054e3fffff,
888c105505fffff,
888c10551dfffff,
888c105529fffff,
888c105535fffff,
888c105541fffff,
888c105563fffff,
888c105587fffff,
888c105593fffff,
888c1055c1fffff,
888c1055cdfffff,
888c1055d9fffff,
888c1055e5fffff,
888c10562bfffff,
888c105637fffff,
888c105643fffff,
888c105689fffff,
888c105695fffff,
888c1056a1fffff,
888c1056adfffff,
888c1056dbfffff,
888c1056e7fffff,
888c10570bfffff,
888c105745fffff,
888c105751fffff,
888c10575dfffff,
888c105769fffff,
888c105819fffff,
888c105853fffff,
888c105883fffff,
888c1058a5fffff,
888c1058b1fffff,
888c1058bdfffff,
888c1058c9fffff,
888c1058d5fffff,
888c1058e1fffff,
888c105985fffff,
888c105991fffff,
888c1059cbfffff,
888c1059d7fffff,
888c1059e3fffff,
888c105a87fffff,
888c105a93fffff,
888c105aabfffff,
888c106009fffff,
888c106015fffff,
888c106043fffff,
888c10605bfffff,117.0
888c106067fffff,
888c1060adfffff,
888c1060b9fffff,91.5
888c1060d1fffff,25.0
888c10610bfffff,
888c106117fffff,
888c106123fffff,
888c106151fffff,
888c106169fffff,76.41176470588235
888c106181fffff,
888c10618dfffff,
888c1061bbfffff,118.0
888c1061c7fffff,
888c1061d3fffff,
888c1061ebfffff,
888c10620dfffff,
888c106219fffff,
888c106225fffff,91.41176470588235
888c106231fffff,
888c10623dfffff,
888c106249fffff,
888c10626bfffff,
888c106283fffff,69.0
888c10629bfffff,101.0
888c1062a7fffff,67.0
888c1062c9fffff,
888c1062d5fffff,
888c1062e1fffff,
888c1062edfffff,
888c106327fffff,69.41176470588235
888c106333fffff,
888c10634bfffff,76.17391304347827
888c106357fffff,66.04347826086956
888c106407fffff,
888c106413fffff,
888c10644dfffff,
888c106459fffff,
888c106465fffff,
888c106493fffff,
888c1064abfffff,
888c1064b7fffff,
888c1064c3fffff,
888c106509fffff,109.0
888c106515fffff,
888c106521fffff,85.0
888c10652dfffff,49.0
888c10655bfffff,
888c106567fffff,53.0
888c10658bfffff,
888c1065adfffff,
888c1065b9fffff,
888c1065c5fffff,
888c1065d1fffff,
888c1065ddfffff,
888c1065e9fffff,
888c10660bfffff,
888c106617fffff,
888c106623fffff,
888c10663bfffff,
888c106669fffff,
888c106681fffff,
888c10668dfffff,
888c106699fffff,
888c1066c7fffff,
888c1066d3fffff,
888c1066ebfffff,
888c106731fffff,
888c10673dfffff,102.0
888c106749fffff,104.0
888c106755fffff,117.0
888c106805fffff,86.0
888c106811fffff,92.0
888c106833fffff,17.0
888c10684bfffff,107.0
888c106857fffff,70.0
888c106863fffff,69.0
888c106891fffff,
888c10689dfffff,
888c1068a9fffff,
888c1068b5fffff,
888c1068c1fffff,
888c1068cdfffff,115.0
888c106959fffff,116.0
888c1069dbfffff,
888c106a15fffff,
888c106a21fffff,
888c106a2dfffff,112.0
888c106a39fffff,
888c106a8bfffff,
888c106a97fffff,
888c106ab9fffff,
888c106ad1fffff,
888c106addfffff,
888c106ae9fffff,
888c106b17fffff,120.0
888c106b3bfffff,120.0
888c106b47fffff,101.0
888c106b53fffff,117.0
888c106c03fffff,
888c106c31fffff,
888c106c3dfffff,
888c106c49fffff,
888c106c55fffff,
888c106c61fffff,
888c106c9bfffff,
888c106ca7fffff,
888c106cb3fffff,
888c106cedfffff,
888c106d05fffff,
888c106d11fffff,
888c106d1dfffff,
888c106d57fffff,
888c106d63fffff,
888c106db5fffff,
888c106dc1fffff,
888c106dcdfffff,
888c106dd9fffff,
888c106e13fffff,87.0
888c106e2bfffff,94.0
888c106e37fffff,
888c106e59fffff,31.0
888c106e65fffff,111.0
888c106e89fffff,
888c106e95fffff,
888c106eb7fffff,
888c106ec3fffff,
888c106edbfffff,
888c106ee7fffff,
888c106f15fffff,
888c106f21fffff,
888c106f2dfffff,
888c106f39fffff,
888c106f45fffff,
888c106f51fffff,
888c107001fffff,115.0
888c10703bfffff,
888c107047fffff,
888c107053fffff,
888c107099fffff,
888c1070b1fffff,
888c1070bdfffff,
888c107103fffff,
888c10711bfffff,113.0
888c10713dfffff,102.0
888c107155fffff,
888c107161fffff,
888c10716dfffff,
888c10719bfffff,
888c1071a7fffff,54.391304347826086
888c1071b3fffff,98.30434782608695
888c1071cbfffff,
888c1071d7fffff,
888c107205fffff,
888c107211fffff,
888c10721dfffff,
888c107229fffff,
888c107235fffff,
888c107257fffff,
888c107263fffff,
888c107287fffff,
888c107293fffff,
888c1072b5fffff,
888c1072c1fffff,
888c1072cdfffff,
888c1072d9fffff,
888c1072e5fffff,
888c107313fffff,
888c10732bfffff,
888c107337fffff,
888c107343fffff,
888c107421fffff,
888c107439fffff,
888c107445fffff,
888c107451fffff,
888c10745dfffff,
888c107497fffff,
888c1074a3fffff,
888c1074bbfffff,
888c1074ddfffff,
888c1074e9fffff,
888c107501fffff,
888c10750dfffff,
888c107519fffff,
888c10753bfffff,
888c107547fffff,
888c107553fffff,
888c10756bfffff,
888c107599fffff,
888c1075a5fffff,109.0
888c1075b1fffff,
888c1075bdfffff,
888c1075c9fffff,
888c107603fffff,
888c10761bfffff,
888c107627fffff,
888c107655fffff,
888c107661fffff,
888c10766dfffff,
888c107685fffff,
888c1076cbfffff,
888c1076d7fffff,
888c1076e3fffff,
888c10771dfffff,
888c107729fffff,
888c107735fffff,
888c107741fffff,
888c107763fffff,
888c10782bfffff,101.6
888c107837fffff,71.18518518518519
888c107843fffff,108.0
888c10785bfffff,104.6
888c107889fffff,47.52
888c107895fffff,57.8
888c1078a1fffff,47.88
888c1078adfffff,31.84
888c1078dbfffff,60.774193548387096
888c1078e7fffff,32.52
888c10790bfffff,86.0
888c107939fffff,56.0
888c107945fffff,97.0
888c107951fffff,106.0
888c10795dfffff,105.66666666666667
888c107969fffff,88.0
888c107997fffff,73.4074074074074
888c1079a3fffff,107.57894736842105
888c1079bbfffff,77.74074074074075
888c1079c7fffff,98.74074074074075
888c107a01fffff,
888c107a0dfffff,
888c107a19fffff,
888c107a25fffff,
888c107a6bfffff,
888c107a83fffff,67.6086956521739
888c107aa5fffff,87.88235294117646
888c107abdfffff,84.64516129032258
888c107ac9fffff,87.0
888c107ad5fffff,87.3913043478261
888c107ae1fffff,104.5
888c107b03fffff,88.0
888c107b1bfffff,
888c107b27fffff,92.0
888c107b33fffff,68.0
888c107b61fffff,79.0
888c107b6dfffff,56.0
888c10c535fffff,
888c10c565fffff,
888c10c5abfffff,
888c10c5b7fffff,
888c10c5c3fffff,
888c10c5e5fffff,
888c10cc3bfffff,
888c10cc81fffff,
888c10cc8dfffff,
888c10cc99fffff,
888c10cca5fffff,
888c10ccc7fffff,
888c10ccd3fffff,
888c10ccebfffff,
888c10cd83fffff,
888c10cd9bfffff,
888c10cda7fffff,
888c10cdb3fffff,
888c10ce05fffff,
888c10ce11fffff,
888c10ce57fffff,
888c10ce9dfffff,
888c10cea9fffff,
888c10ceb5fffff,
888c10cec1fffff,
888c10cecdfffff,
888c1294d3fffff,
888c129691fffff,
888c12a347fffff,
888c12b037fffff,
888c12b043fffff,
888c12b05bfffff,
888c12b0a1fffff,
888c12b0adfffff,
888c12b117fffff,
888c12b151fffff,
888c12b197fffff,
888c12b1a3fffff,
888c12b1bbfffff,
888c12b1c7fffff,
888c12b1d3fffff,
888c12b201fffff,
888c12b20dfffff,
888c12b219fffff,
888c12b225fffff,
888c12b231fffff,
888c12b253fffff,
888c12b26bfffff,
888c12b283fffff,
888c12b2b1fffff,
888c12b2bdfffff,
888c12b2c9fffff,
888c12b2d5fffff,
888c12b2e1fffff,
888c12b31bfffff,
888c12b333fffff,
888c12b441fffff,
888c12b44dfffff,
888c12b459fffff,99.0
888c12b60bfffff,79.0
888c12b617fffff,65.0
888c12b623fffff,
888c12b65dfffff,111.0
888c12b669fffff,
888c12b681fffff,88.0
888c12b6bbfffff,
888c12b6c7fffff,55.0
888c12b6d3fffff,101.0
888c12b719fffff,
888c12b76bfffff,
888c12bab9fffff,
888c12bad1fffff,
888c12baddfffff,
888c138825fffff,
888c138905fffff,
888c138911fffff,
888c13894bfffff,
888c138957fffff,
888c138963fffff,
888c1389cdfffff,
888c138a4dfffff,
888c138a65fffff,
888c138b09fffff,
888c138b15fffff,
888c138b21fffff,
888c138b2dfffff,
888c138b39fffff,
888c138b67fffff,
888c13902dfffff,
888c139101fffff,
888c13910dfffff,
888c13913bfffff,
888c139147fffff,
888c139153fffff,
888c13916bfffff,
888c1391ebfffff,
888c139261fffff,
888c13926dfffff,
888c139311fffff,
888c139329fffff,
888c139335fffff,
888c139357fffff,
888c139811fffff,
888c13981dfffff,
888c139829fffff,
888c139835fffff,
888c139841fffff,
888c139887fffff,
888c1398d9fffff,
888c1398e5fffff,
888c139937fffff,
888c139943fffff,
888c13995bfffff,
888c139995fffff,
888c1399a1fffff,
888c1399adfffff,
888c1399b9fffff,
888c1399dbfffff,
888c1399e7fffff,
888c139a0bfffff,
888c139a17fffff,
888c139a39fffff,
888c139a45fffff,
888c139a51fffff,
888c139a5dfffff,
888c139a69fffff,
888c139aa3fffff,
888c139abbfffff,
888c139ac7fffff,
888c139ad3fffff,
888c139b01fffff,
888c139b0dfffff,
888c139b19fffff,
888c139b25fffff,
888c139b53fffff,
888c13c65dfffff,
888c13d001fffff,
888c13d03bfffff,
888c13d047fffff,
888c13d053fffff,
888c13d205fffff,
888c13d211fffff,
888c13d21dfffff,
888c13d229fffff,
888c13d24bfffff,
888c13d263fffff,
888c13d287fffff,
888c13d2a9fffff,
888c13d2b5fffff,
888c13d2c1fffff,
888c13d2cdfffff,
888c13d2d9fffff,
888c13d2e5fffff,
888c13d313fffff,
888c13d421fffff,
888c13d42dfffff,
888c13d439fffff,
888c13d445fffff,
888c13d451fffff,
888c13d48bfffff,
888c13d497fffff,
888c13d4a3fffff,
888c13d4e9fffff,
888c13d501fffff,
888c13d547fffff,
888c13d553fffff,
888c13d603fffff,
888c13d61bfffff,
888c13d627fffff,
888c13d649fffff,
888c13d661fffff,
888c13d66dfffff,
888c13d685fffff,
888c13d6a7fffff,
888c13d6b3fffff,
888c13d6cbfffff,
888c13d6d7fffff,
888c13d705fffff,
888c13d711fffff,
888c13d71dfffff,
888c13d729fffff,
888c13d735fffff,
888c13d763fffff,
