h3_index,poi_reach_cbd_weighted
888c1019cbfffff,
888c1019d7fffff,
888c1019e3fffff,
888c101a29fffff,
888c101a35fffff,
888c101a41fffff,
888c101a4dfffff,
888c101a55fffff,
888c101a87fffff,
888c101a93fffff,
888c101aabfffff,
888c101ab3fffff,
888c101ae5fffff,
888c101b09fffff,
888c101b11fffff,
888c101b43fffff,
888c101b5bfffff,
888c101b67fffff,
888c102009fffff,
888c102015fffff,
888c10205bfffff,
888c102067fffff,
888c10210bfffff,
888c102117fffff,
888c102123fffff,
888c102137fffff,
888c102169fffff,
888c102181fffff,
888c10218dfffff,
888c102195fffff,
888c1021c7fffff,
888c1021ebfffff,
888c102219fffff,
888c102225fffff,
888c102231fffff,
888c10223dfffff,
888c102249fffff,
888c102251fffff,
888c1022a7fffff,
888c1022d5fffff,
888c1022e1fffff,
888c1022edfffff,
888c102305fffff,
888c102333fffff,
888c10234bfffff,
888c102357fffff,
888c102805fffff,
888c102811fffff,
888c102819fffff,
888c10284bfffff,
888c102857fffff,
888c102863fffff,
888c10289dfffff,
888c1028a9fffff,
888c1028b5fffff,
888c1028c1fffff,
888c1028cdfffff,
888c1028d5fffff,
888c102907fffff,
888c102913fffff,
888c10292bfffff,
888c102959fffff,
888c102965fffff,
888c1029b7fffff,
888c1029c3fffff,
888c1029dbfffff,
888c1029e3fffff,
888c102a15fffff,
888c102a21fffff,
888c102a2dfffff,
888c102a39fffff,
888c102a41fffff,
888c102a8bfffff,
888c102a97fffff,
888c102ad1fffff,
888c102addfffff,
888c102ae9fffff,
888c102b3bfffff,
888c102b47fffff,
888c102b53fffff,
888c102b5bfffff,
888c102f21fffff,
888c102f2dfffff,
888c102f39fffff,
888c102f45fffff,
888c102f51fffff,
888c102f59fffff,
888c10303bfffff,
888c103047fffff,
888c103067fffff,
888c103099fffff,
888c1030a5fffff,
888c1030b1fffff,
888c1030bdfffff,
888c1030c5fffff,
888c103103fffff,
888c10311bfffff,
888c103123fffff,
888c103155fffff,
888c103161fffff,
888c10316dfffff,
888c103181fffff,
888c1031b3fffff,
888c1031cbfffff,
888c1031d7fffff,
888c10332bfffff,
888c103337fffff,
888c103343fffff,
888c10334bfffff,
888c103501fffff,
888c10350dfffff,
888c103521fffff,
888c103547fffff,
888c10356bfffff,
888c103729fffff,
888c103735fffff,
888c103805fffff,
888c10382bfffff,
888c103837fffff,
888c103843fffff,
888c10385bfffff,
888c103863fffff,
888c103889fffff,
888c103895fffff,
888c1038a1fffff,
888c1038adfffff,
888c1038b9fffff,
888c1038c1fffff,
888c1038e7fffff,
888c10390bfffff,
888c103945fffff,
888c103951fffff,
888c10395dfffff,
888c103969fffff,
888c1039a3fffff,
888c1039bbfffff,
888c1039c7fffff,
888c103a01fffff,
888c103a0dfffff,
888c103a19fffff,
888c103a25fffff,
888c103a2dfffff,
888c103a6bfffff,
888c103a83fffff,
888c103a8bfffff,
888c103abdfffff,
888c103ac9fffff,
888c103ad5fffff,
888c103ae1fffff,
888c103ae9fffff,
888c103b1bfffff,
888c103b27fffff,
888c103b33fffff,
888c103b47fffff,
888c103b6dfffff,
888c104027fffff,97.0
888c104033fffff,93.0
888c10404bfffff,
888c104053fffff,
888c104085fffff,92.0
888c104091fffff,
888c10409dfffff,
888c1040a9fffff,69.0
888c1040b1fffff,94.0
888c1040e3fffff,106.0
888c104107fffff,109.0
888c104141fffff,
888c10414dfffff,
888c104159fffff,114.0
888c104165fffff,
888c10416dfffff,
888c104193fffff,109.0
888c1041abfffff,
888c1041b7fffff,
888c1041c3fffff,
888c1041cbfffff,
888c104209fffff,
888c104215fffff,
888c104221fffff,
888c104229fffff,
888c10425bfffff,
888c104267fffff,
888c1042adfffff,
888c1042b9fffff,
888c1042c5fffff,
888c1042d1fffff,
888c10430bfffff,
888c104317fffff,
888c104323fffff,
888c104337fffff,
888c104369fffff,
888c104425fffff,
888c104431fffff,
888c10443dfffff,
888c104449fffff,
888c104451fffff,
888c104483fffff,
888c10449bfffff,
888c1044a7fffff,
888c1044d5fffff,
888c1044e1fffff,
888c1044edfffff,
888c104505fffff,
888c10450dfffff,
888c104533fffff,116.0
888c10454bfffff,
888c104557fffff,
888c104563fffff,
888c10456bfffff,
888c104591fffff,
888c10459dfffff,
888c1045a9fffff,
888c1045b5fffff,
888c104607fffff,
888c104613fffff,
888c10461bfffff,
888c10464dfffff,
888c104665fffff,
888c1046abfffff,
888c1046b7fffff,
888c1046c3fffff,
888c1046d7fffff,
888c104709fffff,
888c104715fffff,
888c104721fffff,
888c10472dfffff,
888c104735fffff,
888c104767fffff,
888c104817fffff,
888c104823fffff,
888c10483bfffff,
888c104847fffff,
888c104881fffff,
888c10488dfffff,
888c104899fffff,
888c1048a5fffff,
888c1048d3fffff,
888c1048ebfffff,
888c104949fffff,
888c104955fffff,
888c10495dfffff,
888c10499bfffff,
888c1049b3fffff,
888c1049bbfffff,
888c1049edfffff,
888c104a05fffff,
888c104a11fffff,
888c104a19fffff,
888c104a4bfffff,
888c104a57fffff,
888c104a63fffff,
888c104aa9fffff,
888c104ab5fffff,
888c104ac1fffff,
888c104acdfffff,
888c104ad5fffff,
888c104b07fffff,
888c104b13fffff,
888c104b2bfffff,
888c104b33fffff,
888c104b59fffff,
888c104b65fffff,
888c104c15fffff,77.0
888c104c21fffff,
888c104c2dfffff,
888c104c39fffff,93.0
888c104c8bfffff,
888c104c97fffff,107.0
888c104cd1fffff,114.0
888c104cddfffff,101.0
888c104ce9fffff,106.0
888c104d3bfffff,
888c104d47fffff,
888c104d53fffff,
888c104d5bfffff,
888c104d8dfffff,
888c104d99fffff,
888c104da5fffff,
888c104db1fffff,
888c104db9fffff,
888c104debfffff,
888c104e03fffff,87.0
888c104e17fffff,64.0
888c104e3dfffff,102.0
888c104e49fffff,69.0
888c104e55fffff,63.0
888c104e61fffff,
888c104e6dfffff,
888c104e9bfffff,107.0
888c104ea7fffff,50.0
888c104eb3fffff,51.0
888c104ecbfffff,81.0
888c104ed3fffff,117.0
888c104f05fffff,
888c104f11fffff,
888c104f1dfffff,
888c104f57fffff,
888c104f63fffff,
888c105013fffff,
888c105037fffff,
888c105089fffff,
888c105095fffff,
888c10509dfffff,
888c1050dbfffff,
888c1050e7fffff,
888c10518bfffff,
888c105197fffff,
888c1051a3fffff,
888c1051b7fffff,
888c105299fffff,
888c1052b1fffff,
888c1052bdfffff,
888c105411fffff,
888c10541dfffff,
888c105429fffff,
888c105435fffff,
888c10543dfffff,
888c105463fffff,
888c105487fffff,
888c105493fffff,
888c10549bfffff,
888c1054c1fffff,
888c1054cdfffff,
888c1054d9fffff,
888c1054e5fffff,
888c10552bfffff,
888c105537fffff,
888c105543fffff,
888c105589fffff,
888c105595fffff,
888c1055a1fffff,
888c1055dbfffff,
888c1055e7fffff,
888c105607fffff,
888c105639fffff,
888c105645fffff,
888c105651fffff,
888c10565dfffff,
888c105665fffff,
888c105697fffff,
888c1056a3fffff,
888c1056bbfffff,
888c1056c3fffff,
888c105701fffff,
888c10570dfffff,
888c105719fffff,
888c105721fffff,
888c105753fffff,
888c10576bfffff,
888c105803fffff,
888c10581bfffff,
888c105833fffff,
888c10583bfffff,
888c105885fffff,
888c1058cbfffff,
888c1058d7fffff,
888c1058e3fffff,
888c105987fffff,
888c105993fffff,
888c1059a7fffff,
888c1059d9fffff,
888c1059e5fffff,
888c105a95fffff,
888c105aa1fffff,
888c105aadfffff,
888c105ab9fffff,
888c10600bfffff,
888c106017fffff,120.0
888c106023fffff,
888c10602bfffff,
888c10605dfffff,
888c106069fffff,
888c106081fffff,83.0
888c106089fffff,95.0
888c1060bbfffff,75.5
888c1060c7fffff,70.0
888c1060d3fffff,75.5
888c1060e7fffff,119.0
888c10610dfffff,
888c106119fffff,
888c106125fffff,
888c106131fffff,
888c10613dfffff,
888c106145fffff,82.41176470588235
888c10616bfffff,92.41176470588235
888c106183fffff,
888c10619bfffff,96.0
888c1061a3fffff,
888c1061c9fffff,
888c1061d5fffff,
888c1061e1fffff,
888c1061edfffff,
888c106227fffff,
888c106233fffff,
888c10624bfffff,
888c106285fffff,84.0
888c106291fffff,79.0
888c10629dfffff,74.0
888c1062a9fffff,91.0
888c1062b1fffff,45.0
888c1062e3fffff,102.0
888c106307fffff,88.8695652173913
888c106341fffff,42.130434782608695
888c10634dfffff,35.78260869565217
888c106359fffff,85.08695652173913
888c106365fffff,59.225806451612904
888c10636dfffff,47.17391304347826
888c106409fffff,
888c106415fffff,
888c106421fffff,
888c106429fffff,
888c10645bfffff,
888c106467fffff,
888c106487fffff,
888c1064adfffff,
888c1064b9fffff,
888c1064c5fffff,
888c1064d1fffff,
888c1064ddfffff,
888c1064e5fffff,
888c10650bfffff,
888c106517fffff,
888c106523fffff,88.0
888c106569fffff,93.5
888c106581fffff,
888c10658dfffff,
888c106595fffff,
888c1065c7fffff,
888c1065d3fffff,
888c1065ebfffff,
888c106625fffff,
888c106631fffff,
888c10663dfffff,
888c106649fffff,
888c106651fffff,
888c106683fffff,
888c10669bfffff,
888c1066a7fffff,
888c1066e1fffff,
888c1066edfffff,
888c106705fffff,91.0
888c10670dfffff,92.0
888c106733fffff,
888c10674bfffff,115.0
888c106757fffff,
888c106763fffff,66.0
888c10676bfffff,71.0
888c106807fffff,36.0
888c106813fffff,99.0
888c10684dfffff,
888c106859fffff,115.0
888c106865fffff,96.0
888c1068abfffff,
888c1068b7fffff,
888c1068c3fffff,
888c1068d7fffff,
888c106993fffff,
888c1069d1fffff,
888c106a23fffff,
888c106a3bfffff,
888c106a47fffff,77.23529411764706
888c106a81fffff,
888c106a8dfffff,
888c106a99fffff,
888c106aa5fffff,105.0
888c106aadfffff,109.0
888c106ad3fffff,
888c106aebfffff,
888c106b03fffff,104.0
888c106b0bfffff,84.0
888c106b31fffff,
888c106b49fffff,112.33333333333333
888c106b55fffff,111.16666666666667
888c106b61fffff,103.0
888c106c05fffff,
888c106c11fffff,
888c106c19fffff,
888c106c4bfffff,
888c106c57fffff,
888c106c63fffff,
888c106ca9fffff,
888c106cb5fffff,
888c106cc1fffff,
888c106ccdfffff,
888c106cd5fffff,
888c106d07fffff,
888c106d13fffff,
888c106d2bfffff,
888c106d33fffff,
888c106d65fffff,
888c106d89fffff,
888c106d91fffff,
888c106db7fffff,
888c106dc3fffff,
888c106ddbfffff,
888c106de7fffff,
888c106e15fffff,79.0
888c106e21fffff,116.0
888c106e2dfffff,116.0
888c106e39fffff,89.0
888c106e45fffff,94.0
888c106e4dfffff,69.0
888c106e8bfffff,
888c106e97fffff,
888c106ed1fffff,
888c106eddfffff,
888c106ee9fffff,102.0
888c106f3bfffff,
888c106f47fffff,
888c106f53fffff,
888c106f5bfffff,115.0
888c107003fffff,113.0
888c107017fffff,
888c107049fffff,
888c107055fffff,
888c107061fffff,
888c10706dfffff,
888c10709bfffff,
888c1070a7fffff,
888c1070b3fffff,
888c1070cbfffff,
888c1070d3fffff,
888c107105fffff,
888c107111fffff,96.0
888c10711dfffff,
888c107129fffff,
888c107131fffff,93.5
888c107157fffff,
888c107163fffff,
888c107187fffff,90.56521739130434
888c1071b5fffff,75.82608695652173
888c1071c1fffff,119.0
888c1071cdfffff,
888c1071d9fffff,
888c107213fffff,
888c10722bfffff,
888c107237fffff,
888c107289fffff,
888c107295fffff,
888c10729dfffff,
888c1072dbfffff,
888c1072e7fffff,
888c10732dfffff,
888c107339fffff,
888c107345fffff,
888c107351fffff,
888c107359fffff,
888c107401fffff,
888c10740dfffff,
888c107415fffff,
888c10743bfffff,
888c107447fffff,
888c107453fffff,
888c10746bfffff,
888c107499fffff,
888c1074a5fffff,
888c1074b1fffff,
888c1074bdfffff,
888c1074c9fffff,
888c107503fffff,
888c10751bfffff,
888c107555fffff,
888c107561fffff,
888c10756dfffff,
888c107581fffff,
888c1075b3fffff,
888c1075cbfffff,
888c1075d7fffff,
888c107611fffff,
888c10761dfffff,
888c107629fffff,
888c107635fffff,
888c10763dfffff,
888c107687fffff,
888c107693fffff,
888c10769bfffff,
888c1076cdfffff,
888c1076d9fffff,
888c1076e5fffff,
888c10772bfffff,
888c107737fffff,
888c107743fffff,
888c107839fffff,84.88888888888889
888c107845fffff,116.0
888c107851fffff,109.0
888c10785dfffff,113.8
888c107865fffff,65.0
888c107897fffff,75.8
888c1078a3fffff,47.52
888c1078bbfffff,70.8
888c1078c3fffff,64.93548387096774
888c107901fffff,67.0
888c10790dfffff,77.0
888c107919fffff,102.66666666666667
888c107921fffff,17.0
888c107953fffff,105.33333333333333
888c10796bfffff,83.0
888c1079b1fffff,82.15789473684211
888c1079bdfffff,88.94736842105263
888c1079c9fffff,95.51851851851852
888c1079d5fffff,62.148148148148145
888c1079ddfffff,63.148148148148145
888c107a03fffff,
888c107a1bfffff,111.0
888c107a27fffff,
888c107a33fffff,
888c107a3bfffff,
888c107a61fffff,
888c107a6dfffff,
888c107a85fffff,98.625
888c107a91fffff,52.21739130434783
888c107a99fffff,65.65217391304348
888c107acbfffff,71.25
888c107ad7fffff,68.65217391304348
888c107ae3fffff,100.625
888c107b1dfffff,105.0
888c107b29fffff,50.0
888c107b35fffff,75.0
888c107b41fffff,114.0
888c10c567fffff,
888c10c5a1fffff,
888c10c5adfffff,
888c10c5b9fffff,
888c10c5c5fffff,
888c10cc31fffff,
888c10cc55fffff,
888c10cc5dfffff,
888c10cc83fffff,
888c10cc9bfffff,
888c10cca7fffff,
888c10ccb3fffff,
888c10cce1fffff,
888c10ccedfffff,
888c10cd9dfffff,
888c10cdb5fffff,
888c10ce07fffff,
888c10ce13fffff,
888c10ce59fffff,
888c10ce85fffff,
888c10ceb7fffff,
888c10cec3fffff,
888c10cedbfffff,
888c10cee3fffff,
888c129497fffff,
888c1294d5fffff,
888c129693fffff,
888c1296b7fffff,
888c12a303fffff,
888c12a30bfffff,
888c12a33dfffff,
888c12a349fffff,
888c12a355fffff,
888c12a361fffff,
888c12a369fffff,
888c12b00bfffff,
888c12b013fffff,
888c12b039fffff,
888c12b045fffff,
888c12b051fffff,
888c12b05dfffff,
888c12b069fffff,
888c12b0a3fffff,
888c12b0c7fffff,
888c12b119fffff,
888c12b153fffff,
888c12b1b1fffff,
888c12b1bdfffff,
888c12b1c9fffff,
888c12b1d5fffff,
888c12b1ddfffff,
888c12b21bfffff,
888c12b227fffff,
888c12b233fffff,
888c12b23bfffff,
888c12b26dfffff,
888c12b285fffff,
888c12b291fffff,
888c12b299fffff,
888c12b2cbfffff,
888c12b2d7fffff,
888c12b2e3fffff,
888c12b355fffff,
888c12b45bfffff,105.0
888c12b60dfffff,
888c12b619fffff,38.0
888c12b625fffff,
888c12b631fffff,91.0
888c12b639fffff,79.0
888c12b66bfffff,
888c12b683fffff,103.0
888c12b697fffff,
888c12b6bdfffff,117.0
888c12b6c9fffff,24.0
888c12b6d5fffff,73.0
888c12b6e1fffff,74.0
888c12b6edfffff,68.0
888c12b71bfffff,
888c12b74bfffff,
888c12b753fffff,
888c12ba81fffff,
888c12ba8dfffff,
888c12ba95fffff,
888c12babbfffff,
888c12bac7fffff,
888c12bad3fffff,
888c13880dfffff,
888c138863fffff,
888c13886bfffff,
888c138907fffff,
888c13894dfffff,
888c138959fffff,
888c138965fffff,
888c138a2dfffff,
888c138a67fffff,
888c138b23fffff,
888c138b3bfffff,
888c138b47fffff,
888c139067fffff,
888c139103fffff,
888c139117fffff,
888c139149fffff,
888c139155fffff,
888c139161fffff,
888c13916dfffff,
888c139313fffff,
888c13932bfffff,
888c139337fffff,
888c139343fffff,
888c13934bfffff,
888c13982bfffff,
888c139837fffff,
888c139843fffff,
888c139857fffff,
888c139889fffff,
888c139895fffff,
888c1398a1fffff,
888c1398adfffff,
888c1398e7fffff,
888c13990bfffff,
888c139913fffff,
888c139939fffff,
888c139945fffff,
888c139951fffff,
888c13995dfffff,
888c139969fffff,
888c139997fffff,
888c1399a3fffff,
888c1399bbfffff,
888c1399c7fffff,
888c139a01fffff,
888c139a0dfffff,
888c139a19fffff,
888c139a53fffff,
888c139a6bfffff,
888c139ab1fffff,
888c139abdfffff,
888c139ac9fffff,
888c139ad5fffff,
888c139addfffff,
888c139b1bfffff,
888c139b27fffff,
888c139b33fffff,
888c139b3bfffff,
888c139b6dfffff,
888c13d003fffff,
888c13d00bfffff,
888c13d049fffff,
888c13d055fffff,
888c13d069fffff,
888c13d09bfffff,
888c13d0c7fffff,
888c13d207fffff,
888c13d213fffff,
888c13d22bfffff,
888c13d237fffff,
888c13d265fffff,
888c13d289fffff,
888c13d295fffff,
888c13d2c3fffff,
888c13d2dbfffff,
888c13d2e7fffff,
888c13d401fffff,
888c13d409fffff,
888c13d43bfffff,
888c13d447fffff,
888c13d453fffff,
888c13d467fffff,
888c13d499fffff,
888c13d4b1fffff,
888c13d4bdfffff,
888c13d4c5fffff,
888c13d4ebfffff,
888c13d549fffff,
888c13d555fffff,
888c13d605fffff,
888c13d611fffff,
888c13d61dfffff,
888c13d629fffff,
888c13d663fffff,
888c13d687fffff,
888c13d6c1fffff,
888c13d6cdfffff,
888c13d6d9fffff,
888c13d6e5fffff,
888c13d6edfffff,
888c13d72bfffff,
888c13d737fffff,
888c13d743fffff,
888c13d74bfffff,
