h3_index,poi_reach_cbd_weighted
888c1039cbfffff,
888c1039d7fffff,
888c1039e3fffff,
888c103a11fffff,
888c103a1dfffff,
888c103a29fffff,
888c103a35fffff,
888c103a41fffff,
888c103a67fffff,
888c103a87fffff,
888c103a93fffff,
888c103ac5fffff,
888c103acdfffff,
888c103ad9fffff,
888c103ae5fffff,
888c103b23fffff,
888c103b2bfffff,
888c103b37fffff,
888c103b43fffff,
888c104009fffff,
888c104037fffff,112.0
888c104043fffff,
888c10405bfffff,
888c104067fffff,
888c10408dfffff,
888c104095fffff,
888c1040a1fffff,69.0
888c1040adfffff,69.0
888c1040b9fffff,109.0
888c1040c5fffff,
888c1040ebfffff,104.0
888c10410bfffff,80.0
888c104117fffff,94.0
888c104149fffff,
888c104151fffff,105.0
888c10415dfffff,
888c104169fffff,
888c1041bbfffff,
888c1041c7fffff,
888c1041d3fffff,86.0
888c10420dfffff,
888c104219fffff,
888c104225fffff,
888c104231fffff,
888c104257fffff,
888c10426bfffff,
888c104283fffff,
888c1042b5fffff,
888c1042c9fffff,
888c1042d5fffff,
888c1042e1fffff,
888c1042edfffff,
888c104313fffff,
888c10431bfffff,
888c104327fffff,
888c104333fffff,
888c10434bfffff,
888c104407fffff,
888c10442dfffff,
888c104435fffff,
888c104441fffff,
888c10444dfffff,
888c104459fffff,
888c10448bfffff,
888c104493fffff,
888c1044abfffff,
888c1044b7fffff,
888c104509fffff,
888c104515fffff,
888c10455bfffff,
888c104599fffff,
888c1045adfffff,
888c1045b9fffff,
888c1045c5fffff,
888c1045d1fffff,
888c10460bfffff,
888c104617fffff,
888c104623fffff,
888c104655fffff,
888c10465dfffff,
888c104669fffff,
888c104681fffff,
888c10468dfffff,
888c1046b3fffff,
888c1046bbfffff,
888c1046c7fffff,
888c1046d3fffff,
888c1046ebfffff,
888c104711fffff,
888c104719fffff,
888c104725fffff,
888c104731fffff,
888c10473dfffff,
888c104749fffff,
888c104833fffff,
888c10484bfffff,
888c104857fffff,
888c104891fffff,
888c10489dfffff,
888c1048a9fffff,
888c1048b5fffff,
888c1048dbfffff,
888c104913fffff,
888c104939fffff,
888c104941fffff,
888c10494dfffff,
888c104959fffff,
888c104997fffff,
888c1049abfffff,
888c1049b7fffff,
888c1049c3fffff,
888c104a09fffff,
888c104a15fffff,
888c104a21fffff,
888c104a2dfffff,
888c104a53fffff,
888c104a5bfffff,
888c104a67fffff,
888c104ab1fffff,
888c104ab9fffff,
888c104ac5fffff,
888c104ad1fffff,
888c104addfffff,
888c104b17fffff,
888c104b23fffff,
888c104b3bfffff,
888c104c1dfffff,65.0
888c104c31fffff,109.0
888c104c3dfffff,113.0
888c104c49fffff,98.0
888c104c55fffff,78.0
888c104c83fffff,
888c104c9bfffff,109.0
888c104ca7fffff,
888c104cb3fffff,96.0
888c104cd9fffff,97.0
888c104ce1fffff,118.0
888c104cedfffff,107.0
888c104d05fffff,
888c104d11fffff,
888c104d37fffff,
888c104d4bfffff,
888c104d57fffff,
888c104d63fffff,
888c104d95fffff,
888c104d9dfffff,
888c104da9fffff,
888c104db5fffff,
888c104dc1fffff,
888c104e07fffff,104.0
888c104e13fffff,54.0
888c104e59fffff,95.0
888c104e65fffff,
888c104eb7fffff,81.0
888c104ec3fffff,70.0
888c104edbfffff,115.0
888c104f01fffff,
888c104f15fffff,
888c104f21fffff,
888c104f2dfffff,
888c104f39fffff,
888c10503bfffff,
888c105081fffff,
888c10508dfffff,
888c105099fffff,
888c1050a5fffff,
888c1050b1fffff,
888c1050d7fffff,
888c1050ebfffff,
888c10519bfffff,
888c1051a7fffff,
888c1051b3fffff,
888c1052b5fffff,
888c105419fffff,
888c105421fffff,
888c10542dfffff,
888c105445fffff,
888c10548bfffff,
888c105497fffff,
888c1054a3fffff,
888c1054ddfffff,
888c1054e9fffff,
888c105501fffff,
888c105527fffff,
888c10553bfffff,
888c105547fffff,
888c105553fffff,
888c105585fffff,
888c105599fffff,
888c1055a5fffff,
888c1055b1fffff,
888c1055bdfffff,
888c1055e3fffff,
888c1055ebfffff,
888c105603fffff,
888c10561bfffff,
888c105641fffff,
888c105649fffff,
888c105655fffff,
888c105661fffff,
888c10566dfffff,
888c1056a7fffff,
888c1056b3fffff,
888c1056cbfffff,
888c1056d7fffff,
888c105705fffff,
888c105711fffff,
888c10571dfffff,
888c105729fffff,
888c10575bfffff,
888c105763fffff,
888c105837fffff,
888c105889fffff,
888c105895fffff,
888c1058a1fffff,
888c1058c7fffff,
888c1058dbfffff,
888c1058e7fffff,
888c105983fffff,
888c10598bfffff,
888c105997fffff,
888c1059a3fffff,
888c1059bbfffff,
888c1059e1fffff,
888c1059e9fffff,
888c105aa5fffff,
888c105ab1fffff,
888c105abdfffff,
888c106007fffff,
888c10601bfffff,81.0
888c106027fffff,
888c106033fffff,
888c106065fffff,
888c10606dfffff,
888c106085fffff,94.0
888c106091fffff,90.5
888c1060c3fffff,66.0
888c1060cbfffff,46.0
888c1060d7fffff,85.0
888c1060e3fffff,111.0
888c106129fffff,116.41176470588235
888c106135fffff,
888c106141fffff,99.41176470588235
888c10614dfffff,78.41176470588235
888c106187fffff,
888c106193fffff,93.0
888c1061abfffff,
888c1061d1fffff,
888c1061e5fffff,
888c106209fffff,
888c106243fffff,
888c10625bfffff,
888c106267fffff,97.41176470588235
888c10628dfffff,99.0
888c106295fffff,60.0
888c1062a1fffff,81.0
888c1062adfffff,100.0
888c1062b9fffff,53.0
888c1062c5fffff,
888c1062ebfffff,117.0
888c10630bfffff,62.52173913043478
888c106317fffff,98.41176470588235
888c106323fffff,85.41176470588235
888c106349fffff,52.82608695652174
888c106351fffff,83.47826086956522
888c10635dfffff,62.82608695652174
888c106369fffff,35.73913043478261
888c106405fffff,
888c10640dfffff,
888c106419fffff,
888c106425fffff,
888c106431fffff,
888c10646bfffff,
888c106483fffff,
888c1064c9fffff,
888c1064d5fffff,
888c1064e1fffff,
888c1064edfffff,
888c106527fffff,106.0
888c106533fffff,
888c10654bfffff,115.5
888c106585fffff,
888c106591fffff,
888c10659dfffff,
888c1065a9fffff,
888c1065d7fffff,
888c1065e3fffff,
888c106607fffff,
888c10662dfffff,
888c106635fffff,
888c106641fffff,
888c10664dfffff,
888c106659fffff,
888c106665fffff,
888c10668bfffff,
888c106693fffff,
888c1066abfffff,
888c1066b7fffff,
888c1066c3fffff,
888c1066e9fffff,
888c106709fffff,103.0
888c106715fffff,
888c106747fffff,90.0
888c10675bfffff,
888c106767fffff,44.0
888c10680bfffff,58.0
888c106817fffff,76.0
888c106823fffff,45.0
888c106855fffff,78.0
888c106869fffff,109.0
888c106881fffff,
888c10688dfffff,
888c1068b3fffff,
888c1068bbfffff,
888c1068c7fffff,
888c1068d3fffff,
888c1068ebfffff,121.0
888c10699bfffff,
888c106a2bfffff,
888c106a33fffff,
888c106a4bfffff,77.48
888c106a57fffff,111.52941176470588
888c106a91fffff,
888c106a9dfffff,
888c106aa9fffff,
888c106ab5fffff,
888c106b07fffff,
888c106b13fffff,
888c106b39fffff,
888c106b4dfffff,115.0
888c106b59fffff,98.36842105263158
888c106c09fffff,
888c106c15fffff,
888c106c21fffff,
888c106c2dfffff,
888c106c53fffff,
888c106c5bfffff,
888c106c8bfffff,
888c106cb1fffff,
888c106cb9fffff,
888c106cc5fffff,
888c106cd1fffff,
888c106cddfffff,
888c106ce9fffff,
888c106d17fffff,
888c106d23fffff,
888c106d3bfffff,
888c106d6dfffff,
888c106d81fffff,
888c106d8dfffff,
888c106d99fffff,
888c106dd3fffff,
888c106debfffff,
888c106e31fffff,107.0
888c106e3dfffff,95.0
888c106e49fffff,63.0
888c106e55fffff,24.0
888c106e9bfffff,
888c106ea7fffff,
888c106eb3fffff,
888c106ed9fffff,
888c106eedfffff,108.0
888c106f05fffff,
888c106f11fffff,
888c106f37fffff,
888c106f4bfffff,
888c106f57fffff,
888c106f63fffff,
888c107007fffff,
888c107013fffff,
888c10702bfffff,118.0
888c107051fffff,
888c107059fffff,
888c107065fffff,
888c1070b7fffff,
888c1070c3fffff,
888c1070dbfffff,
888c107115fffff,113.25
888c107121fffff,119.0
888c10712dfffff,
888c107139fffff,
888c10718bfffff,
888c107197fffff,
888c1071bdfffff,80.56521739130434
888c1071d1fffff,
888c1071ddfffff,
888c1071e9fffff,101.25
888c10721bfffff,
888c10723bfffff,
888c107247fffff,
888c107253fffff,
888c107281fffff,
888c10728dfffff,
888c107299fffff,
888c1072a5fffff,
888c1072b1fffff,
888c1072d7fffff,
888c1072ebfffff,
888c107303fffff,
888c107335fffff,
888c10733dfffff,
888c107349fffff,
888c107355fffff,
888c107361fffff,
888c107405fffff,
888c107411fffff,
888c10741dfffff,
888c107457fffff,
888c107463fffff,
888c1074a1fffff,
888c1074b5fffff,
888c1074c1fffff,
888c1074cdfffff,
888c1074d9fffff,
888c107513fffff,
888c10752bfffff,
888c107537fffff,
888c10755dfffff,
888c107565fffff,
888c107589fffff,
888c107595fffff,
888c1075bbfffff,
888c1075c3fffff,
888c1075dbfffff,
888c1075e7fffff,
888c107619fffff,
888c107621fffff,
888c10762dfffff,
888c107639fffff,
888c107645fffff,
888c107651fffff,
888c10768bfffff,
888c107697fffff,
888c1076a3fffff,
888c1076d5fffff,
888c1076ddfffff,
888c1076e9fffff,
888c107701fffff,
888c10773bfffff,
888c107747fffff,
888c107753fffff,
888c107803fffff,90.4
888c10781bfffff,88.77777777777777
888c107841fffff,116.0
888c107855fffff,97.0
888c107861fffff,79.0
888c10786dfffff,85.0
888c1078b3fffff,78.41176470588235
888c1078cbfffff,70.3225806451613
888c1078d7fffff,57.87096774193548
888c107905fffff,49.0
888c107911fffff,100.0
888c10791dfffff,88.0
888c107929fffff,40.0
888c107935fffff,43.0
888c10795bfffff,109.0
888c107963fffff,57.0
888c107987fffff,90.33333333333333
888c107993fffff,67.14814814814815
888c1079b9fffff,84.25925925925925
888c1079cdfffff,106.85185185185185
888c1079d9fffff,56.851851851851855
888c107a17fffff,118.0
888c107a2bfffff,
888c107a37fffff,
888c107a43fffff,
888c107a89fffff,99.0
888c107a95fffff,54.21739130434783
888c107aa1fffff,99.27272727272727
888c107ac7fffff,86.0
888c107adbfffff,96.65217391304348
888c107ae7fffff,108.75
888c107b25fffff,93.0
888c107b39fffff,74.0
888c107b45fffff,101.0
888c107b51fffff,
888c107b5dfffff,
888c10c525fffff,
888c10c583fffff,
888c10c5bdfffff,
888c10c5d5fffff,
888c10c5e1fffff,
888c10cc59fffff,
888c10ccabfffff,
888c10ccb7fffff,
888c10ccc3fffff,
888c10cce9fffff,
888c10cda5fffff,
888c10cdb9fffff,
888c10cdd1fffff,
888c10cdddfffff,
888c10ce03fffff,
888c10ce0bfffff,
888c10ce17fffff,
888c10ce3bfffff,
888c10ce81fffff,
888c10ce8dfffff,
888c10ce99fffff,
888c10cec7fffff,
888c10ced3fffff,
888c10ceebfffff,
888c129493fffff,
888c1294d9fffff,
888c12969bfffff,
888c1296bbfffff,
888c12a24bfffff,
888c12a307fffff,
888c12a345fffff,
888c12a34dfffff,
888c12a365fffff,
888c12b003fffff,
888c12b01bfffff,
888c12b04dfffff,
888c12b055fffff,
888c12b061fffff,
888c12b06dfffff,
888c12b0cbfffff,
888c12b0d7fffff,
888c12b111fffff,
888c12b15bfffff,
888c12b187fffff,
888c12b193fffff,
888c12b1b9fffff,
888c12b1cdfffff,
888c12b1d9fffff,
888c12b1e5fffff,
888c12b217fffff,
888c12b22bfffff,
888c12b237fffff,
888c12b243fffff,
888c12b289fffff,
888c12b295fffff,
888c12b2a1fffff,
888c12b2adfffff,
888c12b2d3fffff,
888c12b2dbfffff,
888c12b2e7fffff,
888c12b331fffff,
888c12b351fffff,
888c12b35dfffff,
888c12b419fffff,
888c12b453fffff,
888c12b615fffff,65.0
888c12b61dfffff,64.0
888c12b629fffff,
888c12b635fffff,111.0
888c12b641fffff,
888c12b687fffff,107.0
888c12b693fffff,
888c12b6d9fffff,83.0
888c12b6e5fffff,88.0
888c12b743fffff,
888c12b75bfffff,
888c12ba91fffff,
888c12ba9dfffff,
888c12bac3fffff,
888c12bad7fffff,
888c138821fffff,
888c138847fffff,
888c138867fffff,
888c138903fffff,
888c13890bfffff,
888c138917fffff,
888c138961fffff,
888c138969fffff,
888c138a25fffff,
888c138b05fffff,
888c138b2bfffff,
888c138b33fffff,
888c138b4bfffff,
888c138b57fffff,
888c138b63fffff,
888c139107fffff,
888c139113fffff,
888c13912bfffff,
888c139151fffff,
888c139159fffff,
888c139165fffff,
888c1391e7fffff,
888c139221fffff,
888c13922dfffff,
888c139245fffff,
888c13933bfffff,
888c139347fffff,
888c139353fffff,
888c139801fffff,
888c13980dfffff,
888c139833fffff,
888c13983bfffff,
888c139847fffff,
888c139853fffff,
888c13986bfffff,
888c139891fffff,
888c1398a5fffff,
888c1398b1fffff,
888c1398bdfffff,
888c139903fffff,
888c13991bfffff,
888c139955fffff,
888c139961fffff,
888c13996dfffff,
888c1399b3fffff,
888c1399cbfffff,
888c1399d7fffff,
888c139a11fffff,
888c139a1dfffff,
888c139a29fffff,
888c139a35fffff,
888c139a5bfffff,
888c139a87fffff,
888c139a93fffff,
888c139ab9fffff,
888c139ac1fffff,
888c139acdfffff,
888c139ad9fffff,
888c139ae5fffff,
888c139b2bfffff,
888c139b37fffff,
888c139b43fffff,
888c13c659fffff,
888c13d007fffff,
888c13d013fffff,
888c13d045fffff,
888c13d04dfffff,
888c13d059fffff,
888c13d0c3fffff,
888c13d0dbfffff,
888c13d223fffff,
888c13d23bfffff,
888c13d247fffff,
888c13d26dfffff,
888c13d281fffff,
888c13d28dfffff,
888c13d299fffff,
888c13d2a5fffff,
888c13d2cbfffff,
888c13d2ebfffff,
888c13d355fffff,
888c13d405fffff,
888c13d411fffff,
888c13d41dfffff,
888c13d443fffff,
888c13d44bfffff,
888c13d457fffff,
888c13d463fffff,
888c13d4a1fffff,
888c13d4a9fffff,
888c13d4b5fffff,
888c13d4c1fffff,
888c13d4cdfffff,
888c13d5dbfffff,
888c13d60dfffff,
888c13d621fffff,
888c13d62dfffff,
888c13d639fffff,
888c13d645fffff,
888c13d66bfffff,
888c13d68bfffff,
888c13d697fffff,
888c13d6a3fffff,
888c13d6c9fffff,
888c13d6d1fffff,
888c13d6ddfffff,
888c13d6e9fffff,
888c13d701fffff,
888c13d727fffff,
888c13d73bfffff,
888c13d747fffff,
888c13d753fffff,
